"nama_lengkap","gender","age","length_service","absent_hour","distribution_centers_id","distribution_centers_name","latitude","longitude","jumlah_produk"
"Coto Kennith","M","43.73795281","5.296897492","0",10,"Savannah GA","32.0167","-81.1167","1881"
"Courtois Dennis","M","47.06341877","4.959406519","44.49102502",10,"Savannah GA","32.0167","-81.1167","1881"
"Covington Frank","M","34.56834891","5.035917748","7.421389932",10,"Savannah GA","32.0167","-81.1167","1881"
"Craft Alice","F","41.59820376","8.141919691","109.0036237",10,"Savannah GA","32.0167","-81.1167","1881"
"Crawford Kenneth","M","63.70996415","2.989304561","135.4341519",10,"Savannah GA","32.0167","-81.1167","1881"
"Crews Laura","F","45.53087277","5.453016487","31.46063725",10,"Savannah GA","32.0167","-81.1167","1881"
"Crisman Sandra","F","66.49143043","5.518786074","215.0341805",10,"Savannah GA","32.0167","-81.1167","1881"
"Cromer Arthur","M","27.19733271","3.300616625","0",10,"Savannah GA","32.0167","-81.1167","1881"
"Cross Gail","F","42.7906449","6.70659208","90.69610103",10,"Savannah GA","32.0167","-81.1167","1881"
"Culpepper Francisco","M","40.977293","3.623453187","89.00185205",10,"Savannah GA","32.0167","-81.1167","1881"
"Culver Steve","M","37.68899521","4.279319687","7.518407413",10,"Savannah GA","32.0167","-81.1167","1881"
"Cunningham Gladys","F","25.43532337","2.863582623","33.92938914",10,"Savannah GA","32.0167","-81.1167","1881"
"Cutler Charles","M","47.82041801","2.409871184","80.40201369",10,"Savannah GA","32.0167","-81.1167","1881"
"Cutrer Craig","M","34.49974228","1.380749538","14.10709956",10,"Savannah GA","32.0167","-81.1167","1881"
"Dailey Kim","M","43.97828872","3.032292291","70.70982674",10,"Savannah GA","32.0167","-81.1167","1881"
"Daniels Kenneth","M","28.27581007","5.295288562","0",10,"Savannah GA","32.0167","-81.1167","1881"
"Danielson Jacqueline","F","35.57587306","2.111679892","46.35098016",10,"Savannah GA","32.0167","-81.1167","1881"
"Darrell Andre","M","51.60202453","3.100234391","60.39898326",10,"Savannah GA","32.0167","-81.1167","1881"
"Daugherty Bruce","M","39.29223672","3.835271171","1.822070306",10,"Savannah GA","32.0167","-81.1167","1881"
"Davenport Jonathan","M","50.56556284","3.965066329","128.7360915",10,"Savannah GA","32.0167","-81.1167","1881"
"Davis Amanda","F","50.5183344","4.199432396","162.5870192",10,"Savannah GA","32.0167","-81.1167","1881"
"Davis Danielle","F","42.70822237","6.815473083","53.07672136",10,"Savannah GA","32.0167","-81.1167","1881"
"Davis James","M","58.25924681","2.672897395","144.1629406",10,"Savannah GA","32.0167","-81.1167","1881"
"Davis Jana","F","39.95589768","3.646285995","63.26271626",10,"Savannah GA","32.0167","-81.1167","1881"
"Davis Virginia","F","38.88604067","5.586214506","61.41381832",10,"Savannah GA","32.0167","-81.1167","1881"
"Dawkins Joe","M","47.15049687","4.511756886","113.4235158",10,"Savannah GA","32.0167","-81.1167","1881"
"Dawson Vivian","F","36.2774224","4.457025025","68.03744293",10,"Savannah GA","32.0167","-81.1167","1881"
"Deal Melanie","F","50.15272915","3.279213932","84.56058538",10,"Savannah GA","32.0167","-81.1167","1881"
"Deen April","F","51.95387539","6.652115662","106.011936",10,"Savannah GA","32.0167","-81.1167","1881"
"Delgado Chester","M","48.82204661","4.389973118","83.80779766",10,"Savannah GA","32.0167","-81.1167","1881"
"Dennis Terry","M","37.96562505","4.151746326","23.98098794",10,"Savannah GA","32.0167","-81.1167","1881"
"Depaz Shari","F","43.5118766","1.778630937","83.3173005",10,"Savannah GA","32.0167","-81.1167","1881"
"Devore Eric","M","34.37281992","4.546206785","3.06198223",10,"Savannah GA","32.0167","-81.1167","1881"
"Dixon Joan","F","26.66668946","5.463358756","0",10,"Savannah GA","32.0167","-81.1167","1881"
"Dixon Wendell","M","37.17093479","3.675688732","35.5028843",10,"Savannah GA","32.0167","-81.1167","1881"
"Dobbs Mathew","M","50.35165271","5.088233299","121.8382438",10,"Savannah GA","32.0167","-81.1167","1881"
"Dodds Lidia","F","48.54194047","3.348395481","84.02663366",10,"Savannah GA","32.0167","-81.1167","1881"
"Doe Elliot","M","34.99659667","3.737117169","28.78630313",10,"Savannah GA","32.0167","-81.1167","1881"
"Dolezal Kenneth","M","40.35246531","4.622837554","85.98863585",10,"Savannah GA","32.0167","-81.1167","1881"
"Donegan Jessica","F","41.56503714","5.450398137","8.332079928",10,"Savannah GA","32.0167","-81.1167","1881"
"Dorsey Kristy","F","33.14524647","2.765983464","0",10,"Savannah GA","32.0167","-81.1167","1881"
"Dotson Angelica","F","43.09924362","3.495157439","90.77532103",10,"Savannah GA","32.0167","-81.1167","1881"
"Douglas Natalia","F","32.96636861","6.040769719","9.350657959",10,"Savannah GA","32.0167","-81.1167","1881"
"Drake Mildred","F","46.54737692","7.40795942","81.7411048",10,"Savannah GA","32.0167","-81.1167","1881"
"Dubin Joesph","M","44.0545011","4.48261494","56.19587246",10,"Savannah GA","32.0167","-81.1167","1881"
"Dugan William","M","56.75809689","4.672688515","142.2666924",10,"Savannah GA","32.0167","-81.1167","1881"
"Dumais Robert","M","55.97578836","4.395712266","128.9502124",10,"Savannah GA","32.0167","-81.1167","1881"
"Dunn Sara","F","36.92666837","6.931051517","37.32322443",10,"Savannah GA","32.0167","-81.1167","1881"
"Durham Charlotte","F","34.15827147","3.349079575","0",10,"Savannah GA","32.0167","-81.1167","1881"
"Durocher Kim","F","40.30728744","2.851048199","71.72053398",10,"Savannah GA","32.0167","-81.1167","1881"
"Edmonds Peggy","F","44.52818047","6.386692876","90.43523582",10,"Savannah GA","32.0167","-81.1167","1881"
"Edson Elsie","F","43.20182176","2.451549454","133.5033109",10,"Savannah GA","32.0167","-81.1167","1881"
"Edson Raymond","M","37.76431761","3.57229135","77.13671959",10,"Savannah GA","32.0167","-81.1167","1881"
"Eisenberg Steven","M","32.80556756","4.03388302","19.17195629",10,"Savannah GA","32.0167","-81.1167","1881"
"Emmanuel Melody","F","64.98440639","4.685856315","158.9808855",10,"Savannah GA","32.0167","-81.1167","1881"
"Erickson John","M","42.73260384","6.19324591","13.0870957",10,"Savannah GA","32.0167","-81.1167","1881"
"Evans Ann","F","34.53588467","5.431117461","32.57798482",10,"Savannah GA","32.0167","-81.1167","1881"
"Evans Thomas","M","23.96671853","3.401993901","0",10,"Savannah GA","32.0167","-81.1167","1881"
"Faber Richard","M","47.75440319","3.42158005","76.81497588",10,"Savannah GA","32.0167","-81.1167","1881"
"Faircloth Irene","F","41.42867007","2.686392287","105.2495499",10,"Savannah GA","32.0167","-81.1167","1881"
"Fancher Lorraine","F","35.08513926","2.221007104","55.99831279",10,"Savannah GA","32.0167","-81.1167","1881"
"Farley Kristina","F","50.62936259","6.303730126","127.4698271",10,"Savannah GA","32.0167","-81.1167","1881"
"Farney Rueben","M","35.09447414","7.449734","35.28909828",10,"Savannah GA","32.0167","-81.1167","1881"
"Faulk Christopher","M","53.4730578","3.539560504","137.2086222",10,"Savannah GA","32.0167","-81.1167","1881"
"Favors Michelle","F","44.90490548","7.105427702","119.0108367",10,"Savannah GA","32.0167","-81.1167","1881"
"Fernandez Brian","M","34.54452812","6.340696466","0",10,"Savannah GA","32.0167","-81.1167","1881"
"Fernandez Emma","F","34.6622","5.689747","40.14572515",10,"Savannah GA","32.0167","-81.1167","1881"
"Fernandez Joan","F","43.9514381","5.376538748","101.9928632",10,"Savannah GA","32.0167","-81.1167","1881"
"Fernandez Michael","M","35.98656738","4.453742125","12.57657646",10,"Savannah GA","32.0167","-81.1167","1881"
"Fernandez Peggy","F","42.02034075","4.778837846","49.8802564",10,"Savannah GA","32.0167","-81.1167","1881"
"Ferrel Richard","M","43.77833392","3.47922105","22.03651189",10,"Savannah GA","32.0167","-81.1167","1881"
"Fields Douglas","M","45.2983865","1.901522168","5.48405503",10,"Savannah GA","32.0167","-81.1167","1881"
"Finke Michael","M","41.60450461","4.004897104","39.67547177",10,"Savannah GA","32.0167","-81.1167","1881"
"Finkle Pat","M","26.21397506","4.463203252","0",10,"Savannah GA","32.0167","-81.1167","1881"
"Finn Clarence","M","64.74743075","6.276745821","143.1442849",10,"Savannah GA","32.0167","-81.1167","1881"
"Finnell Thomas","M","29.71088952","3.02428425","0",10,"Savannah GA","32.0167","-81.1167","1881"
"Fitz Sharon","F","49.62857518","4.16485393","111.7959099",10,"Savannah GA","32.0167","-81.1167","1881"
"Fitzgerald Judith","F","39.35149489","3.430922267","58.77005773",10,"Savannah GA","32.0167","-81.1167","1881"
"Fitzgerald Lisa","F","53.39047225","5.890018974","118.770815",10,"Savannah GA","32.0167","-81.1167","1881"
"Flanagan Mario","M","38.88383839","4.155446623","46.12371953",10,"Savannah GA","32.0167","-81.1167","1881"
"Flannery Norman","M","41.63277117","3.359384181","75.42715475",10,"Savannah GA","32.0167","-81.1167","1881"
"Fleming Bernadette","F","18.86385302","4.067708058","0",10,"Savannah GA","32.0167","-81.1167","1881"
"Flickinger Teresa","F","36.62005456","4.430698656","95.12889057",10,"Savannah GA","32.0167","-81.1167","1881"
"Florence Shawn","M","57.53870596","3.093515123","102.5505901",10,"Savannah GA","32.0167","-81.1167","1881"
"Flores Jennifer","F","49.14908716","6.962862876","112.8661601",10,"Savannah GA","32.0167","-81.1167","1881"
"Flores Mary","F","44.72650766","6.194811603","43.27160529",10,"Savannah GA","32.0167","-81.1167","1881"
"Floyd Aimee","F","37.52572265","2.111873857","52.11495459",10,"Savannah GA","32.0167","-81.1167","1881"
"Foley Jonathan","M","47.21599694","6.777722721","119.0869111",10,"Savannah GA","32.0167","-81.1167","1881"
"Foote Cynthia","F","40.27570034","6.553542007","62.2404371",10,"Savannah GA","32.0167","-81.1167","1881"
"Ford Jimmy","M","25.20458426","2.335256326","10.3308462",10,"Savannah GA","32.0167","-81.1167","1881"
"Ford Julius","M","49.4557834","0.508194722","109.2591087",10,"Savannah GA","32.0167","-81.1167","1881"
"Ford Shelly","F","28.3542679","7.790652138","0",10,"Savannah GA","32.0167","-81.1167","1881"
"Fournier Wayne","M","48.17598056","3.023629037","74.33707471",10,"Savannah GA","32.0167","-81.1167","1881"
"Fowler Isabel","F","38.51023956","4.055938198","54.48056445",10,"Savannah GA","32.0167","-81.1167","1881"
"Francis Jocelyn","F","44.77484922","4.778751376","39.57679255",10,"Savannah GA","32.0167","-81.1167","1881"
"Frank Susan","F","48.9177821","6.044211483","107.3730251",10,"Savannah GA","32.0167","-81.1167","1881"
"Franklin Terry","M","25.34095223","3.048447669","7.862801408",10,"Savannah GA","32.0167","-81.1167","1881"
"Frazier Freda","F","22.22803598","6.421296209","0",10,"Savannah GA","32.0167","-81.1167","1881"
"Frazier Timothy","M","46.20309422","5.33865417","77.41487896",10,"Savannah GA","32.0167","-81.1167","1881"
"Frye Amy","F","38.92904373","3.685083411","72.55158359",10,"Savannah GA","32.0167","-81.1167","1881"
"Fugate Bertha","F","60.43146488","3.721674801","165.8060605",10,"Savannah GA","32.0167","-81.1167","1881"
"Fuller Kathleen","F","36.16821296","3.082593431","29.82147743",10,"Savannah GA","32.0167","-81.1167","1881"
"Funches Sharon","F","20.58032704","4.325804911","0",10,"Savannah GA","32.0167","-81.1167","1881"
"Galligan Gloria","F","49.4851649","4.274813211","74.28087994",10,"Savannah GA","32.0167","-81.1167","1881"
"Galvan John","M","55.62212318","5.534570968","61.89997565",10,"Savannah GA","32.0167","-81.1167","1881"
"Garcia Alberta","F","48.8769992","2.405569914","127.3722516",10,"Savannah GA","32.0167","-81.1167","1881"
"Garcia Joyce","F","44.00455075","5.346694929","99.38328337",10,"Savannah GA","32.0167","-81.1167","1881"
"Garcia Kathy","F","51.03650602","3.821522233","122.4239012",10,"Savannah GA","32.0167","-81.1167","1881"
"Garcia Maria","F","43.28842535","6.207171968","33.07679923",10,"Savannah GA","32.0167","-81.1167","1881"
"Garden Bridget","F","50.81535067","3.611707023","116.5407271",10,"Savannah GA","32.0167","-81.1167","1881"
"Gardner Adrian","M","39.24486935","3.244039934","41.43827948",10,"Savannah GA","32.0167","-81.1167","1881"
"Garrett June","F","46.84458506","6.390188293","113.5585217",10,"Savannah GA","32.0167","-81.1167","1881"
"Garzon Harriet","F","42.31661683","5.941677465","47.0812607",10,"Savannah GA","32.0167","-81.1167","1881"
"Gasser Melissa","F","26.24675643","4.748093925","0",10,"Savannah GA","32.0167","-81.1167","1881"
"Gay Thomas","M","36.15691068","0.965206634","0",10,"Savannah GA","32.0167","-81.1167","1881"
"Gelinas Michael","M","37.25898016","3.624109308","0",10,"Savannah GA","32.0167","-81.1167","1881"
"Genova Janyce","F","39.66954524","2.934889822","44.17383572",10,"Savannah GA","32.0167","-81.1167","1881"
"Gentry Andres","M","54.63612607","3.257236316","131.1711444",10,"Savannah GA","32.0167","-81.1167","1881"
"Gibbs Courtney","F","41.42544461","4.456771618","49.00446911",10,"Savannah GA","32.0167","-81.1167","1881"
"Gibson Dennis","M","49.42173453","5.58563983","66.37530979",10,"Savannah GA","32.0167","-81.1167","1881"
"Golliday Kristi","F","31.79662267","5.954132586","18.87619444",10,"Savannah GA","32.0167","-81.1167","1881"
"Gomez Edward","M","35.94381708","2.540727299","40.20426652",10,"Savannah GA","32.0167","-81.1167","1881"
"Gomez Irene","F","39.23264","13.412318","0",10,"Savannah GA","32.0167","-81.1167","1881"
"Gonzalez Carol","F","58.07186126","3.831857945","148.5577687",10,"Savannah GA","32.0167","-81.1167","1881"
"Gonzalez Catherine","F","38.87842669","5.516304162","51.19271327",10,"Savannah GA","32.0167","-81.1167","1881"
"Gonzalez Paul","M","45.04394105","5.639033738","41.37291617",10,"Savannah GA","32.0167","-81.1167","1881"
"Goodwyn Donald","M","44.7918381","5.887049489","47.43845096",10,"Savannah GA","32.0167","-81.1167","1881"
"Gowen Willie","M","47.4708472","5.795692699","64.28924798",10,"Savannah GA","32.0167","-81.1167","1881"
"Graber Lois","F","38.48340535","3.637634409","17.2267716",10,"Savannah GA","32.0167","-81.1167","1881"
"Gracey Jerry","M","18.34130944","3.750259926","0",10,"Savannah GA","32.0167","-81.1167","1881"
"Grady Karen","F","47.27757107","5.973509902","103.9980576",10,"Savannah GA","32.0167","-81.1167","1881"
"Graham Jeff","M","50.09591919","4.356502423","67.21044802",10,"Savannah GA","32.0167","-81.1167","1881"
"Graham Margarett","F","50.21758537","2.625753571","141.3062023",10,"Savannah GA","32.0167","-81.1167","1881"
"Grant Aaron","F","48.43882099","5.532325707","70.56060429",10,"Savannah GA","32.0167","-81.1167","1881"
"Grant Lauren","F","30.36540373","4.692262692","0",10,"Savannah GA","32.0167","-81.1167","1881"
"Grant Leonel","M","45.42379391","4.989968402","114.2519143",10,"Savannah GA","32.0167","-81.1167","1881"
"Green Charles","M","36.75157745","3.179076623","53.15516851",10,"Savannah GA","32.0167","-81.1167","1881"
"Greenberg Tami","F","38.89574259","2.676968457","55.55237954",10,"Savannah GA","32.0167","-81.1167","1881"
"Greenblatt Aaron","M","33.56208015","4.890463051","0",10,"Savannah GA","32.0167","-81.1167","1881"
"Greenblatt Irene","F","16.45318349","3.024309963","0",10,"Savannah GA","32.0167","-81.1167","1881"
"Greene Judy","F","43.8420843","4.964680451","79.41041124",10,"Savannah GA","32.0167","-81.1167","1881"
"Greene Sherry","F","53.521861","4.450324418","126.0843194",10,"Savannah GA","32.0167","-81.1167","1881"
"Greer Kathleen","F","42.63672003","4.892188603","40.16328007",10,"Savannah GA","32.0167","-81.1167","1881"
"Gregor William","M","55.75102139","5.605690978","85.85659878",10,"Savannah GA","32.0167","-81.1167","1881"
"Gress Ronnie","M","43.1847824","3.555819031","60.55690847",10,"Savannah GA","32.0167","-81.1167","1881"
"Griffin Nicholas","M","48.5614408","5.175960544","53.09750719",10,"Savannah GA","32.0167","-81.1167","1881"
"Grillo Walter","M","40.49354242","6.101108756","92.38034574",10,"Savannah GA","32.0167","-81.1167","1881"
"Grote Rosalyn","F","46.95301543","2.175421071","97.43390071",10,"Savannah GA","32.0167","-81.1167","1881"
"Grove Cleo","M","48.21286635","5.339118016","78.91346309",10,"Savannah GA","32.0167","-81.1167","1881"
"Guerrero Theodore","M","55.35519238","6.901827666","76.45006398",10,"Savannah GA","32.0167","-81.1167","1881"
"Gutierrez Richard","M","64.36558566","6.07090936","158.1023318",10,"Savannah GA","32.0167","-81.1167","1881"
"Haines Carolyn","F","38.90898985","3.056886017","37.35618922",10,"Savannah GA","32.0167","-81.1167","1881"
"Hall Dorris","F","43.11324479","5.45756039","57.82107262",10,"Savannah GA","32.0167","-81.1167","1881"
"Hall Katherine","F","38.66534921","4.190139389","72.74420472",10,"Savannah GA","32.0167","-81.1167","1881"
"Halterman Scott","M","54.99187344","5.37117929","60.46001374",10,"Savannah GA","32.0167","-81.1167","1881"
"Ham Lucie","F","36.95978043","5.345229592","31.09722382",10,"Savannah GA","32.0167","-81.1167","1881"
"Hambrick Gertrude","F","44.56311931","3.592505022","100.4658194",10,"Savannah GA","32.0167","-81.1167","1881"
"Hamilton Colleen","F","37.76652266","7.084736911","6.024855167",10,"Savannah GA","32.0167","-81.1167","1881"
"Hampton Benjamin","M","44.98312937","5.413548218","95.53371159",10,"Savannah GA","32.0167","-81.1167","1881"
"Hampton Brenda","F","26.67730278","2.515125485","0",10,"Savannah GA","32.0167","-81.1167","1881"
"Hankerson Elizabeth","F","47.72659454","5.105639378","104.2927467",10,"Savannah GA","32.0167","-81.1167","1881"
"Hansen Earl","M","48.19952531","5.882760132","76.71632648",10,"Savannah GA","32.0167","-81.1167","1881"
